	rInmm	CH4	CO2	CO	H2O	H2	O2	T	f_Bilger
240128	2.6437	0.2661066539668354	1.2165777341120978e-12	6.495168647671987e-13	6.059791279237928e-12	2.92831959750475e-11	0.17076319304048493	299.77115958551923	0.26616208241546024
1272104	11.437999999999999	3.568064671089285e-38	1.0919767958819422e-25	1.6500565774551626e-24	2.554560504320752e-22	1.3048398820871675e-15	0.2329999954	300.1236097117125	1.3042263264540196e-11
289786	10.511	5.0982686732794005e-28	3.2080125727213335e-14	4.646012504681865e-14	3.412757341176159e-12	8.450470011888867e-10	0.2329999954	299.3732878392249	1.627216808676103e-09
1145097	15.040999999999999	0.0	0.0	0.0	0.0	0.0	0.2329999954	300.0549846608435	1.1865763519043985e-12
938672	4.82	3.706785167384048e-08	0.13144478381774946	0.011112753584011608	0.11348457440118	0.0003285644006971316	0.014196592799624862	2144.457230428257	0.05358087374459142
1364085	4.2023	0.00517331412731427	0.09404630105491424	0.02646186385639276	0.09515982029430453	0.0008456977792285372	0.04999278312856656	1789.159548931481	0.05508910338704925
694443	3.3644	0.07265597444289074	0.0041930359272486905	0.0012565207088202064	0.004849089561757457	6.243810767917153e-05	0.20742606149499804	388.18579696870484	0.07512584449213441
1192432	1.6	0.2255103618204789	6.9004530835263185e-18	5.015210141326589e-18	5.687326239160789e-17	1.8550524400348057e-15	0.1804616412214592	300.30953047544705	0.2255090684590657
991065	12.040999999999999	0.0	1.1390506518809224e-32	7.801945195945056e-31	1.8941440503361287e-28	2.669109404726753e-19	0.2329999954	300.4237233085129	3.585611834374824e-11
1002967	2.1148	0.12981791086160424	6.346656913358564e-13	2.73759255034404e-13	2.172605695396808e-12	3.4957191170269413e-12	0.20277312471639847	300.1693741833261	0.12981301582697574
656397	12.467	0.0	1.6505884822838108e-38	8.386584724334785e-36	2.9741947170660687e-33	1.4962422287924151e-22	0.2329999954	299.62318799619214	-4.288394411413364e-12
169174	2.4378	0.20138833858064425	2.922521809547217e-15	2.3471156093555588e-15	2.486645316375516e-14	6.211758344570441e-13	0.18571905461054444	300.2638312010841	0.2014730117603385
1392872	15.040999999999999	0.0	0.0	0.0	0.0	0.0	0.2329999954	299.59866400759336	8.920773420581869e-14
971206	9.0556	4.6876611161371485e-19	0.035100228848502904	0.0009118706064775537	0.03489469359001921	1.8979812570918272e-05	0.17314993934683842	956.0226867301601	0.01430344804220429
684403	10.099	1.839191127602071e-24	5.254423532550408e-10	2.473034195864626e-10	1.3045516838727105e-08	3.8870050295031415e-08	0.2329999808915369	299.1504895036212	7.784691232445984e-08
525326	3.7763	0.021740714760300216	0.028191311185535337	0.012453816186239234	0.04028331650675705	0.00047412516935679236	0.160077333836577	961.200563952348	0.04130385432148112
1003514	1.923	0.2140669548520683	2.8258656388220284e-18	1.918676071847543e-18	2.089202354454365e-17	8.90073961549038e-16	0.1831239953201689	300.4882435427203	0.21406658545825152
39521	9.7763	1.3437099048546187e-21	1.4540967834071447e-06	2.566924991031293e-07	1.053607878975046e-05	8.50078075386394e-07	0.23298949266698002	299.98182942925916	4.1087750624357365e-06
189422	11.115	7.687231885115098e-35	5.254465446816066e-22	4.173657086171342e-21	5.227985545326356e-19	1.3047894159032236e-13	0.2329999954	299.83535770000003	1.2695919859034996e-12
1463415	6.9822	1.0564079940867566e-17	0.13757775836458225	0.008752877157973904	0.12013578360045585	0.0002470731406283049	0.006416436909296766	2229.481277098308	0.055095706252931684
154892	3.2756	0.043450450722887564	0.006837054380230523	0.002004735039803268	0.0098313838725262	0.00013359382153776565	0.2069237170795856	468.04643853111196	0.04786647251572222
336743	7.0993	9.998967149174637e-18	0.1376310931336746	0.00869063413403429	0.11994472780633456	0.0002442594079382717	0.006545108541379493	2228.076444551088	0.05505023711541925
1209346	8.5408	2.6656292722092704e-20	0.09852921190589124	0.002297881372561829	0.07817672889280257	4.829495908115055e-05	0.08025228841911462	1711.1642021682842	0.036338122370986776
875007	11.63	0.0	3.0902858511782967e-27	6.813992891962422e-26	1.1584911447306447e-23	2.1126565128568143e-16	0.2329999954	299.50326359411963	5.698357367847687e-13
1036216	0.7762799999999999	0.6234152262632113	0.0	0.0	0.0	3.842699610655581e-32	0.08773928837993876	300.178753526764	0.6234164112161266
484564	0.67332	0.7745699057490097	0.0	0.0	0.0	9.181796438358553e-34	0.05251935560772595	300.4768324320505	0.7745713683235408
773237	10.6	3.82702036978378e-29	1.6877493080871346e-15	3.2371858127163806e-15	2.5744250841119266e-13	1.9755842859720262e-10	0.2329999954	298.4865937899275	3.076577847345468e-10
1138519	0.8933999999999999	0.6597298677569908	3.7667863039295206e-26	3.0620465265704036e-26	3.435682866974317e-25	9.346323310074007e-23	0.07926411271628686	300.05821811537993	0.659734378835151
184525	0.041402999999999995	0.7328720520818323	0.0	0.0	0.0	0.0	0.06233959031877146	299.9882721283721	0.7328487168843378
89106	0.26148000000000005	0.6941027162859981	0.0	0.0	0.0	3.238591239423781e-35	0.07106641396218367	300.245857887275	0.6941519288116952
